Piece,Side,page,row,column,side number,In_Out,Matched,Matched_side,Width,Height,symetry,m,c,head_flatness,
Page_0002_2_7,Page_0002_2_7_2_out,0002,2,7,2,out,0,,213.0375554,213.0375554,0.605530462,0.113966987,17.82606939,,
Page_0002_2_7,Page_0002_2_7_3_in,0002,2,7,3,in,0,,249.5135267,249.5135267,0.50518014,-0.053734828,48.60296974,,
Page_0002_2_7,Page_0002_2_7_4_out,0002,2,7,4,out,0,,224.1807307,224.1807307,0.451897248,-0.11375592,40.49445026,,
Page_0002_3_1,Page_0002_3_1_1_in,0002,3,1,1,in,0,,212.8497122,212.8497122,0.626531288,0.088705889,23.50532766,,
Page_0002_3_1,Page_0002_3_1_2_out,0002,3,1,2,out,0,,205.4774927,205.4774927,0.633381493,0.112854857,16.7854994,,
Page_0002_3_1,Page_0002_3_1_3_in,0002,3,1,3,in,0,,212.1909517,212.1909517,0.394980566,-0.067134494,40.33383701,,
Page_0002_3_1,Page_0002_3_1_4_out,0002,3,1,4,out,0,,182.3951754,182.3951754,0.436094746,-0.130535142,43.88034757,,
Page_0002_3_2,Page_0002_3_2_1_in,0002,3,2,1,in,0,,182.463695,182.463695,0.474033581,0.000451181,42.34132786,,
Page_0002_3_2,Page_0002_3_2_2_out,0002,3,2,2,out,0,,216.374675,216.374675,0.556901192,-0.120257518,66.00595485,,
Page_0002_3_2,Page_0002_3_2_3_in,0002,3,2,3,in,0,,242.4046204,242.4046204,0.486181076,-0.092874311,43.88152837,,
Page_0002_3_2,Page_0002_3_2_4_out,0002,3,2,4,out,0,,207.0096616,207.0096616,0.437005577,-0.096869148,36.48745032,,
Page_0002_3_3,Page_0002_3_3_1_in,0002,3,3,1,in,0,,227.0792813,227.0792813,0.541782217,-0.01473118,37.11469466,,
Page_0002_3_3,Page_0002_3_3_2_out,0002,3,3,2,out,0,,229.6301374,229.6301374,0.554560971,0.00978606,29.32053887,,
Page_0002_3_3,Page_0002_3_3_3_in,0002,3,3,3,in,0,,280.1178323,280.1178323,0.559528968,0.119754799,20.51738078,,
Page_0002_3_3,Page_0002_3_3_4_out,0002,3,3,4,out,0,,199.2786993,199.2786993,0.517123288,0.140291523,18.7722054,,
Page_0002_3_4,Page_0002_3_4_1_in,0002,3,4,1,in,0,,191.637679,191.637679,0.411844792,-0.022882022,35.891687,,
Page_0002_3_4,Page_0002_3_4_2_out,0002,3,4,2,out,0,,220.184014,220.184014,0.577483963,0.039727219,28.90266556,,
Page_0002_3_4,Page_0002_3_4_3_in,0002,3,4,3,in,0,,212.0848887,212.0848887,0.667585594,0.148285158,14.69018184,,
Page_0002_3_4,Page_0002_3_4_4_out,0002,3,4,4,out,0,,253.2844251,253.2844251,0.457796206,0.024769771,27.57931618,,
Page_0002_3_5,Page_0002_3_5_1_in,0002,3,5,1,in,0,,219.1848535,219.1848535,0.438928438,-0.06842281,34.02551018,,
Page_0002_3_5,Page_0002_3_5_2_out,0002,3,5,2,out,0,,198.4263087,198.4263087,0.489320092,-0.016883087,47.22126495,,
Page_0002_3_5,Page_0002_3_5_3_in,0002,3,5,3,in,0,,201.9925741,201.9925741,0.594740325,0.052941942,21.73045767,,
Page_0002_3_5,Page_0002_3_5_4_out,0002,3,5,4,out,0,,209.0598001,209.0598001,0.533153343,-0.004278299,33.14445058,,
Page_0002_3_6,Page_0002_3_6_1_in,0002,3,6,1,in,0,,235.8495283,235.8495283,0.446741573,-0.030334281,41.11806613,,
Page_0002_3_6,Page_0002_3_6_2_out,0002,3,6,2,out,0,,212.1909517,212.1909517,0.401288173,-0.079675103,37.70113496,,
Page_0002_3_6,Page_0002_3_6_3_in,0002,3,6,3,in,0,,244.0081966,244.0081966,0.584212294,0.171445664,21.19338216,,
Page_0002_3_6,Page_0002_3_6_4_out,0002,3,6,4,out,0,,230.6274051,230.6274051,0.559062964,0.154458785,14.62710588,,
Page_0002_3_7,Page_0002_3_7_1_in,0002,3,7,1,in,0,,209.876154,209.876154,0.483109335,0.128041695,27.58483172,,
Page_0002_3_7,Page_0002_3_7_2_out,0002,3,7,2,out,0,,237.9180531,237.9180531,0.490115714,0.07939094,35.59034318,,
Page_0002_3_7,Page_0002_3_7_3_in,0002,3,7,3,in,0,,192.501948,192.501948,0.575626737,0.236788488,15.91732326,,
Page_0002_3_7,Page_0002_3_7_4_out,0002,3,7,4,out,0,,240.6345777,240.6345777,0.468163371,0.056154187,36.41669275,,
Page_0002_4_1,Page_0002_4_1_1_in,0002,4,1,1,in,0,,211.3409567,211.3409567,0.535609538,0.151581783,16.56566995,,
Page_0002_4_1,Page_0002_4_1_2_out,0002,4,1,2,out,0,,233.9444378,233.9444378,0.506321944,0.079793887,32.24155203,,
Page_0002_4_1,Page_0002_4_1_3_in,0002,4,1,3,in,0,,197.1217898,197.1217898,0.416501531,0.001073861,36.70869965,,
Page_0002_4_1,Page_0002_4_1_4_out,0002,4,1,4,out,0,,223.0560468,223.0560468,0.460726776,0.010385494,34.3131119,,
Page_0002_4_2,Page_0002_4_2_1_in,0002,4,2,1,in,0,,223.0560468,223.0560468,0.455943241,-0.030993552,35.34733416,,
Page_0002_4_2,Page_0002_4_2_2_out,0002,4,2,2,out,0,,194.5790328,194.5790328,0.507804865,0.064461073,26.26499191,,
Page_0002_4_2,Page_0002_4_2_3_in,0002,4,2,3,in,0,,175.1456537,175.1456537,0.495827357,-0.020811122,43.33011559,,
Page_0002_4_2,Page_0002_4_2_4_out,0002,4,2,4,out,0,,218.5062928,218.5062928,0.534087339,-0.05585598,45.52290699,,
Page_0002_4_3,Page_0002_4_3_1_in,0002,4,3,1,in,0,,240.208243,240.208243,0.514731369,-0.0954327,54.8765452,,
Page_0002_4_3,Page_0002_4_3_2_out,0002,4,3,2,out,0,,211.8537231,211.8537231,0.469074462,-0.158802104,48.73668079,,
Page_0002_4_3,Page_0002_4_3_3_in,0002,4,3,3,in,0,,252.3430205,252.3430205,0.623584654,0.102768852,23.3193361,,
Page_0002_4_3,Page_0002_4_3_4_out,0002,4,3,4,out,0,,228.1074308,228.1074308,0.597294025,0.062123526,17.92546736,,
Page_0002_4_4,Page_0002_4_4_1_in,0002,4,4,1,in,0,,221.5084648,221.5084648,0.559104064,0.005915858,27.77537111,,
Page_0002_4_4,Page_0002_4_4_2_out,0002,4,4,2,out,0,,198.1161276,198.1161276,0.452356688,0.043072182,43.29804971,,
Page_0002_4_4,Page_0002_4_4_3_in,0002,4,4,3,in,0,,185.0432382,185.0432382,0.429455915,-0.130182526,44.69537918,,
Page_0002_4_4,Page_0002_4_4_4_out,0002,4,4,4,out,0,,182.0988742,182.0988742,0.552291918,0.035513444,31.31824288,,
Page_0002_4_5,Page_0002_4_5_1_in,0002,4,5,1,in,0,,213.3377604,213.3377604,0.600092281,0.053840668,24.05808866,,
Page_0002_4_5,Page_0002_4_5_2_out,0002,4,5,2,out,0,,211.7663807,211.7663807,0.419422455,-0.010566464,37.10812261,,
Page_0002_4_5,Page_0002_4_5_3_in,0002,4,5,3,in,0,,207.0603777,207.0603777,0.455917339,-0.109166634,39.20726821,,
Page_0002_4_5,Page_0002_4_5_4_out,0002,4,5,4,out,0,,203.3543705,203.3543705,0.575919522,0.160208486,24.95028789,,
Page_0002_4_6,Page_0002_4_6_1_in,0002,4,6,1,in,0,,273.117191,273.117191,0.418269811,-0.021413141,33.82105091,,
Page_0002_4_6,Page_0002_4_6_2_out,0002,4,6,2,out,0,,191.8462926,191.8462926,0.459285423,0.028639546,28.44803991,,
Page_0002_4_6,Page_0002_4_6_3_in,0002,4,6,3,in,0,,231.354706,231.354706,0.532087809,-0.037852185,48.86186294,,
Page_0002_4_6,Page_0002_4_6_4_out,0002,4,6,4,out,0,,227.2707636,227.2707636,0.540269496,-0.034780058,35.02354677,,
Page_0002_4_7,Page_0002_4_7_1_in,0002,4,7,1,in,0,,291.0429522,291.0429522,0.552817982,-0.022720446,35.93405074,,
Page_0002_4_7,Page_0002_4_7_2_out,0002,4,7,2,out,0,,201.8043607,201.8043607,0.485009208,0.109076217,27.26005627,,
Page_0002_4_7,Page_0002_4_7_3_in,0002,4,7,3,in,0,,239.1024885,239.1024885,0.518296309,-0.031030891,40.30020856,,
Page_0002_4_7,Page_0002_4_7_4_out,0002,4,7,4,out,0,,199.3037882,199.3037882,0.604325059,0.063282352,21.17968262,,
Page_0002_5_1,Page_0002_5_1_1_in,0002,5,1,1,in,0,,199.0904317,199.0904317,0.602669223,0.116221681,20.03495044,,
Page_0002_5_1,Page_0002_5_1_2_out,0002,5,1,2,out,0,,227.1079039,227.1079039,0.51395944,-0.048221384,40.7181134,,
Page_0002_5_1,Page_0002_5_1_3_in,0002,5,1,3,in,0,,204.0220576,204.0220576,0.499603604,0.000855109,32.19632856,,
Page_0002_5_1,Page_0002_5_1_4_out,0002,5,1,4,out,0,,223.0022421,223.0022421,0.500402172,-0.094906114,52.508283,,
Page_0002_5_2,Page_0002_5_2_1_in,0002,5,2,1,in,0,,193.0025907,193.0025907,0.572724832,0.064200244,32.37265041,,
Page_0002_5_2,Page_0002_5_2_2_out,0002,5,2,2,out,0,,225.0622136,225.0622136,0.533235939,-0.047007258,39.82466479,,
Page_0002_5_2,Page_0002_5_2_3_in,0002,5,2,3,in,0,,247.5843291,247.5843291,0.502952788,0.015010275,30.07404138,,
Page_0002_5_2,Page_0002_5_2_4_out,0002,5,2,4,out,0,,200.9004729,200.9004729,0.395629444,-0.000171206,32.7259018,,
Page_0002_5_3,Page_0002_5_3_1_in,0002,5,3,1,in,0,,218.5863674,218.5863674,0.377773127,-0.076196411,41.26518333,,
Page_0002_5_3,Page_0002_5_3_2_out,0002,5,3,2,out,0,,187.2965563,187.2965563,0.503705815,0.013709533,44.66662073,,
Page_0002_5_3,Page_0002_5_3_3_in,0002,5,3,3,in,0,,214.3361845,214.3361845,0.620200261,0.070011606,21.90455364,,
Page_0002_5_3,Page_0002_5_3_4_out,0002,5,3,4,out,0,,215.8379021,215.8379021,0.502146568,0.094996187,27.35549358,,
Page_0002_5_4,Page_0002_5_4_1_in,0002,5,4,1,in,0,,217.057596,217.057596,0.591437789,0.059494906,28.29581751,,
Page_0002_5_4,Page_0002_5_4_2_out,0002,5,4,2,out,0,,210.0595154,210.0595154,0.665495751,0.127159286,14.20107643,,
Page_0002_5_4,Page_0002_5_4_3_in,0002,5,4,3,in,0,,212.0094338,212.0094338,0.455860105,0.034759208,28.60467944,,
Page_0002_5_4,Page_0002_5_4_4_out,0002,5,4,4,out,0,,202.2992832,202.2992832,0.401808186,-0.195179736,51.6348244,,
Page_0002_5_5,Page_0002_5_5_1_in,0002,5,5,1,in,0,,215,215,0.553488372,0.139796143,17.12869862,,
Page_0002_5_5,Page_0002_5_5_2_out,0002,5,5,2,out,0,,242.0020661,242.0020661,0.413899086,0.015030352,40.86007284,,
Page_0002_5_5,Page_0002_5_5_3_in,0002,5,5,3,in,0,,184.3176606,184.3176606,0.407971036,-0.008087892,38.30878086,,
Page_0002_5_5,Page_0002_5_5_4_out,0002,5,5,4,out,0,,213.0211257,213.0211257,0.521552294,0.140245,19.23381071,,
Page_0002_5_6,Page_0002_5_6_1_in,0002,5,6,1,in,0,,222.0562992,222.0562992,0.565089537,0.057659482,24.16294938,,
Page_0002_5_6,Page_0002_5_6_2_out,0002,5,6,2,out,0,,225.9380446,225.9380446,0.47425952,0.104912217,43.23662063,,
Page_0002_5_6,Page_0002_5_6_3_in,0002,5,6,3,in,0,,197.4968354,197.4968354,0.399948725,-0.075511201,36.60619858,,
Page_0002_5_6,Page_0002_5_6_4_out,0002,5,6,4,out,0,,203.6295656,203.6295656,0.540021705,0.096351187,29.56618652,,
Page_0002_5_7,Page_0002_5_7_1_in,0002,5,7,1,in,0,,207.1955598,207.1955598,0.566037736,0.05946066,24.23884871,,
Page_0002_5_7,Page_0002_5_7_2_out,0002,5,7,2,out,0,,236.0762589,236.0762589,0.436948252,0.050740986,35.48070765,,
Page_0002_5_7,Page_0002_5_7_3_in,0002,5,7,3,in,0,,199.3614807,199.3614807,0.39937099,-0.05288759,39.52288894,,
Page_0002_5_7,Page_0002_5_7_4_out,0002,5,7,4,out,0,,215.0209292,215.0209292,0.534887745,0.031457932,30.16872426,,
Page_0003_1_1,Page_0003_1_1_1_in,0003,1,1,1,in,0,,194.5044987,194.5044987,0.444438571,-0.118070823,45.0316428,,
Page_0003_1_1,Page_0003_1_1_2_out,0003,1,1,2,out,0,,222.6432123,222.6432123,0.551805528,-0.012064529,37.88577479,,
Page_0003_1_1,Page_0003_1_1_3_in,0003,1,1,3,in,0,,196.2371015,196.2371015,0.543145758,-0.018512515,34.13394268,,
Page_0003_1_1,Page_0003_1_1_4_out,0003,1,1,4,out,0,,229.2596781,229.2596781,0.448858447,-0.119445212,55.35362282,,
Page_0003_1_2,Page_0003_1_2_1_in,0003,1,2,1,in,0,,260.1230478,260.1230478,0.426164578,-0.082771455,41.64759842,,
Page_0003_1_2,Page_0003_1_2_2_out,0003,1,2,2,out,0,,199.1105221,199.1105221,0.4482028,-0.003938653,30.99976733,,
Page_0003_1_2,Page_0003_1_2_3_in,0003,1,2,3,in,0,,211.2865353,211.2865353,0.552215403,0.029227836,38.01717599,,
Page_0003_1_2,Page_0003_1_2_4_out,0003,1,2,4,out,0,,223.3047245,223.3047245,0.558006618,-0.038142707,40.61246676,,
Page_0003_1_3,Page_0003_1_3_1_in,0003,1,3,1,in,0,,220.184014,220.184014,0.414120996,-0.108674505,46.880011,,
Page_0003_1_3,Page_0003_1_3_2_out,0003,1,3,2,out,0,,194.1262476,194.1262476,0.607721905,0.124897468,15.58892589,,
Page_0003_1_3,Page_0003_1_3_3_in,0003,1,3,3,in,0,,202.4277649,202.4277649,0.512848671,-0.095161245,49.81465206,,
Page_0003_1_3,Page_0003_1_3_4_out,0003,1,3,4,out,0,,208.3866598,208.3866598,0.435440415,-0.203348058,60.32283927,,
Page_0003_1_4,Page_0003_1_4_1_in,0003,1,4,1,in,0,,219.317122,219.317122,0.545613306,-0.001851525,29.64564165,,
Page_0003_1_4,Page_0003_1_4_2_out,0003,1,4,2,out,0,,249.2007223,249.2007223,0.413519911,-0.033655629,39.53907535,,
Page_0003_1_4,Page_0003_1_4_3_in,0003,1,4,3,in,0,,198.0101008,198.0101008,0.49326668,0.018243255,27.44727692,,
Page_0003_1_4,Page_0003_1_4_4_out,0003,1,4,4,out,0,,223.2711356,223.2711356,0.59338014,0.02973981,29.8805749,,
Page_0003_1_5,Page_0003_1_5_1_in,0003,1,5,1,in,0,,191.6689855,191.6689855,0.473718594,0.032362726,26.08647392,,
Page_0003_1_5,Page_0003_1_5_2_out,0003,1,5,2,out,0,,222.8990803,222.8990803,0.596972869,0.040896264,32.14286886,,
Page_0003_1_5,Page_0003_1_5_3_in,0003,1,5,3,in,0,,215.4553318,215.4553318,0.578057345,0.058694593,21.9925463,,
Page_0003_1_5,Page_0003_1_5_4_out,0003,1,5,4,out,0,,254.0314941,254.0314941,0.472168846,-0.040690534,39.84822502,,
Page_0003_1_6,Page_0003_1_6_1_in,0003,1,6,1,in,0,,176.9180601,176.9180601,0.544153355,-0.030292775,44.54750895,,
Page_0003_1_6,Page_0003_1_6_2_out,0003,1,6,2,out,0,,219.4925967,219.4925967,0.583535712,-0.050732211,49.57525007,,
Page_0003_1_6,Page_0003_1_6_3_in,0003,1,6,3,in,0,,216.0208323,216.0208323,0.500289296,-0.047394471,35.23713059,,
Page_0003_1_6,Page_0003_1_6_4_out,0003,1,6,4,out,0,,184.0027174,184.0027174,0.452845793,-0.024356997,29.47131628,,
Page_0003_1_7,Page_0003_1_7_1_in,0003,1,7,1,in,0,,283.1430734,283.1430734,0.540077336,0.006377806,28.97390204,,
Page_0003_1_7,Page_0003_1_7_2_out,0003,1,7,2,out,0,,219.6588264,219.6588264,0.463523316,0.024415994,22.55516079,,
Page_0003_1_7,Page_0003_1_7_3_in,0003,1,7,3,in,0,,231.8641844,231.8641844,0.540763751,-0.071284217,49.5604887,,
Page_0003_1_7,Page_0003_1_7_4_out,0003,1,7,4,out,0,,234.7764895,234.7764895,0.520682148,-0.052676625,41.86874287,,
Page_0003_2_1,Page_0003_2_1_1_in,0003,2,1,1,in,0,,261.0478883,261.0478883,0.485252253,-0.061822732,41.63269549,,
Page_0003_2_1,Page_0003_2_1_2_out,0003,2,1,2,out,0,,198.708329,198.708329,0.467164746,0.077604961,25.51209288,,
Page_0003_2_1,Page_0003_2_1_3_in,0003,2,1,3,in,0,,212.475881,212.475881,0.54164267,-0.018465027,39.38016146,,
Page_0003_2_1,Page_0003_2_1_4_out,0003,2,1,4,out,0,,219.1072797,219.1072797,0.53470255,-0.043154699,34.43824323,,
Page_0003_2_2,Page_0003_2_2_1_in,0003,2,2,1,in,0,,253.4423011,253.4423011,0.511979823,-0.076289723,46.57178388,,
Page_0003_2_2,Page_0003_2_2_2_out,0003,2,2,2,out,0,,220.184014,220.184014,0.583465688,0.149083839,14.60494711,,
Page_0003_2_2,Page_0003_2_2_3_in,0003,2,2,3,in,0,,240.208243,240.208243,0.5,-0.085524434,44.88731423,,
Page_0003_2_2,Page_0003_2_2_4_out,0003,2,2,4,out,0,,202.0099007,202.0099007,0.461821212,-0.092031268,39.61364666,,
Page_0003_2_3,Page_0003_2_3_1_in,0003,2,3,1,in,0,,213.4689673,213.4689673,0.54506353,-0.020684716,39.63206497,,
Page_0003_2_3,Page_0003_2_3_2_out,0003,2,3,2,out,0,,213.0586774,213.0586774,0.396616293,-0.039772056,38.06582621,,
Page_0003_2_3,Page_0003_2_3_3_in,0003,2,3,3,in,0,,206.2425756,206.2425756,0.479640775,-0.098651929,39.87982969,,
Page_0003_2_3,Page_0003_2_3_4_out,0003,2,3,4,out,0,,196.002551,196.002551,0.620168155,0.068706184,30.42294986,,
Page_0003_2_4,Page_0003_2_4_1_in,0003,2,4,1,in,0,,236.1397891,236.1397891,0.561260357,-0.064340105,58.80777952,,
Page_0003_2_4,Page_0003_2_4_2_out,0003,2,4,2,out,0,,237.6930794,237.6930794,0.51851393,-0.115376805,55.34411108,,
Page_0003_2_4,Page_0003_2_4_3_in,0003,2,4,3,in,0,,273.117191,273.117191,0.510141702,-0.021130546,35.45637016,,
Page_0003_2_4,Page_0003_2_4_4_out,0003,2,4,4,out,0,,192.0416621,192.0416621,0.529392625,-0.007425586,28.33202407,,
Page_0003_2_5,Page_0003_2_5_1_in,0003,2,5,1,in,0,,236.0338959,236.0338959,0.434807582,-0.095033706,48.40011033,,
Page_0003_2_5,Page_0003_2_5_2_out,0003,2,5,2,out,0,,227.1079039,227.1079039,0.559734771,0.036134078,23.5828125,,
Page_0003_2_5,Page_0003_2_5_3_in,0003,2,5,3,in,0,,275.0072726,275.0072726,0.561768634,0.066343377,23.83671238,,
Page_0003_2_5,Page_0003_2_5_4_out,0003,2,5,4,out,0,,218.0733821,218.0733821,0.46328539,0.083615512,25.19497445,,
Page_0003_2_6,Page_0003_2_6_1_in,0003,2,6,1,in,0,,195.064092,195.064092,0.395795007,-0.149611828,44.01693876,,
Page_0003_2_6,Page_0003_2_6_2_out,0003,2,6,2,out,0,,184.0978001,184.0978001,0.530154609,-0.006957139,33.84539809,,
Page_0003_2_6,Page_0003_2_6_3_in,0003,2,6,3,in,0,,224.7220505,224.7220505,0.497940594,-0.042996486,34.75695377,,
Page_0003_2_6,Page_0003_2_6_4_out,0003,2,6,4,out,0,,196.471372,196.471372,0.475868501,0.070735992,32.36676192,,
Page_0003_2_7,Page_0003_2_7_1_in,0003,2,7,1,in,0,,212.339351,212.339351,0.495652945,-0.005631017,40.26449269,,
Page_0003_2_7,Page_0003_2_7_2_out,0003,2,7,2,out,0,,221.8220007,221.8220007,0.47033838,-0.178389569,58.84345646,,
Page_0003_2_7,Page_0003_2_7_3_in,0003,2,7,3,in,0,,224.1093483,224.1093483,0.539651568,0.008024099,29.4086081,,
Page_0003_2_7,Page_0003_2_7_4_out,0003,2,7,4,out,0,,214.9651134,214.9651134,0.582492967,0.056790456,20.7771923,,
Page_0003_3_1,Page_0003_3_1_1_in,0003,3,1,1,in,0,,256.0351538,256.0351538,0.508298502,-0.021574459,36.187777,,
Page_0003_3_1,Page_0003_3_1_2_out,0003,3,1,2,out,0,,203.9828424,203.9828424,0.54255089,0.147268224,15.08712917,,
Page_0003_3_1,Page_0003_3_1_3_in,0003,3,1,3,in,0,,237.1349827,237.1349827,0.463357815,-0.12134783,48.57601495,,
Page_0003_3_1,Page_0003_3_1_4_out,0003,3,1,4,out,0,,188.0239346,188.0239346,0.373122507,-0.09078969,37.96534481,,
Page_0003_3_2,Page_0003_3_2_1_in,0003,3,2,1,in,0,,203.6295656,203.6295656,0.5240082,0.031978096,31.23960445,,
Page_0003_3_2,Page_0003_3_2_2_out,0003,3,2,2,out,0,,195.634864,195.634864,0.701930865,0.088507733,19.95255627,,
Page_0003_3_2,Page_0003_3_2_3_in,0003,3,2,3,in,0,,208.4706214,208.4706214,0.522457432,-0.078182306,48.63937053,,
Page_0003_3_2,Page_0003_3_2_4_out,0003,3,2,4,out,0,,194.7434209,194.7434209,0.35306526,-0.252118202,67.6220855,,
Page_0003_3_3,Page_0003_3_3_1_in,0003,3,3,1,in,0,,261.4306791,261.4306791,0.432490563,-0.055529308,44.09333687,,
Page_0003_3_3,Page_0003_3_3_2_out,0003,3,3,2,out,0,,198.0807916,198.0807916,0.437557345,0.089591402,28.6355458,,
Page_0003_3_3,Page_0003_3_3_3_in,0003,3,3,3,in,0,,215.3346233,215.3346233,0.61763247,0.098021304,19.29010807,,
Page_0003_3_3,Page_0003_3_3_4_out,0003,3,3,4,out,0,,223.1434516,223.1434516,0.617355853,0.078890813,17.6622111,,
Page_0003_3_4,Page_0003_3_4_1_in,0003,3,4,1,in,0,,240.0020833,240.0020833,0.480147914,-0.001133569,31.09868787,,
Page_0003_3_4,Page_0003_3_4_2_out,0003,3,4,2,out,0,,208.6264605,208.6264605,0.36879954,-0.018181028,35.29569655,,
Page_0003_3_4,Page_0003_3_4_3_in,0003,3,4,3,in,0,,178.0702109,178.0702109,0.457346495,-0.057087772,47.47030342,,
Page_0003_3_4,Page_0003_3_4_4_out,0003,3,4,4,out,0,,205.1828453,205.1828453,0.589216152,0.028299621,32.56164275,,
Page_0003_3_5,Page_0003_3_5_1_in,0003,3,5,1,in,0,,229.0196498,229.0196498,0.506882745,-0.025292291,32.37774791,,
Page_0003_3_5,Page_0003_3_5_2_out,0003,3,5,2,out,0,,219.3285207,219.3285207,0.382912379,-0.051427223,36.44331684,,
Page_0003_3_5,Page_0003_3_5_3_in,0003,3,5,3,in,0,,253.1600284,253.1600284,0.494960212,0.025635758,27.60594585,,
Page_0003_3_5,Page_0003_3_5_4_out,0003,3,5,4,out,0,,211.4426636,211.4426636,0.577659479,0.239646191,12.48406904,,
Page_0003_3_6,Page_0003_3_6_1_in,0003,3,6,1,in,0,,257.7770354,257.7770354,0.528480489,-0.033485842,38.20395026,,
Page_0003_3_6,Page_0003_3_6_2_out,0003,3,6,2,out,0,,208.1657993,208.1657993,0.490365311,0.075045457,23.86758279,,
Page_0003_3_6,Page_0003_3_6_3_in,0003,3,6,3,in,0,,216.1874187,216.1874187,0.458501829,-0.073604433,42.44668317,,
Page_0003_3_6,Page_0003_3_6_4_out,0003,3,6,4,out,0,,196.1275095,196.1275095,0.542817033,0.038562538,27.47914905,,
Page_0003_3_7,Page_0003_3_7_1_in,0003,3,7,1,in,0,,203.0886506,203.0886506,0.514607831,-0.030807366,42.87314955,,
Page_0003_3_7,Page_0003_3_7_2_out,0003,3,7,2,out,0,,208.7773934,208.7773934,0.426080573,-0.172252529,54.50703714,,
Page_0003_3_7,Page_0003_3_7_3_in,0003,3,7,3,in,0,,203.1206538,203.1206538,0.485239226,-0.048280132,38.84400987,,
Page_0003_3_7,Page_0003_3_7_4_out,0003,3,7,4,out,0,,196.8247952,196.8247952,0.635880227,0.099490906,16.06106504,,
Page_0003_4_1,Page_0003_4_1_1_in,0003,4,1,1,in,0,,207.9639392,207.9639392,0.395962912,-0.036832431,37.4330116,,
Page_0003_4_1,Page_0003_4_1_2_out,0003,4,1,2,out,0,,196.5960325,196.5960325,0.601423027,0.258481134,25.14442701,,
Page_0003_4_1,Page_0003_4_1_3_in,0003,4,1,3,in,0,,225.0088887,225.0088887,0.513796441,0.057973239,21.45269466,,
Page_0003_4_1,Page_0003_4_1_4_out,0003,4,1,4,out,0,,216.7233259,216.7233259,0.41612553,0.073915447,35.04484242,,
Page_0003_4_2,Page_0003_4_2_1_in,0003,4,2,1,in,0,,211.217897,211.217897,0.554300316,-0.082849075,53.10722665,,
Page_0003_4_2,Page_0003_4_2_2_out,0003,4,2,2,out,0,,261.7250466,261.7250466,0.510072993,-0.123312851,67.00904775,,
Page_0003_4_2,Page_0003_4_2_3_in,0003,4,2,3,in,0,,199.0075375,199.0075375,0.461620038,-0.137507838,51.15620189,,
Page_0003_4_2,Page_0003_4_2_4_out,0003,4,2,4,out,0,,244.4626761,244.4626761,0.478447843,-0.104978703,61.90598868,,
Page_0003_4_3,Page_0003_4_3_1_in,0003,4,3,1,in,0,,232.1055794,232.1055794,0.541217307,0.037804051,33.21417564,,
Page_0003_4_3,Page_0003_4_3_2_out,0003,4,3,2,out,0,,234.2135777,234.2135777,0.539703952,0.049612893,26.79529911,,
Page_0003_4_3,Page_0003_4_3_3_in,0003,4,3,3,in,0,,275.637443,275.637443,0.51129304,0.108817152,20.53273563,,
Page_0003_4_3,Page_0003_4_3_4_out,0003,4,3,4,out,0,,197.4487275,197.4487275,0.446365362,0.05062329,28.4255211,,
Page_0003_4_4,Page_0003_4_4_1_in,0003,4,4,1,in,0,,248.1289987,248.1289987,0.571985447,0.044154643,29.11075263,,
Page_0003_4_4,Page_0003_4_4_2_out,0003,4,4,2,out,0,,217.0092164,217.0092164,0.583016584,0.085975641,17.98420453,,
Page_0003_4_4,Page_0003_4_4_3_in,0003,4,4,3,in,0,,228.2191929,228.2191929,0.489593733,-0.004396701,40.82046703,,
Page_0003_4_4,Page_0003_4_4_4_out,0003,4,4,4,out,0,,221.8152384,221.8152384,0.453721393,-0.104457489,43.58545611,,
Page_0003_4_5,Page_0003_4_5_1_in,0003,4,5,1,in,0,,272.3600558,272.3600558,0.475788622,-0.065686635,41.05793822,,
Page_0003_4_5,Page_0003_4_5_2_out,0003,4,5,2,out,0,,197.1217898,197.1217898,0.469284814,0.05412818,24.64658557,,
Page_0003_4_5,Page_0003_4_5_3_in,0003,4,5,3,in,0,,221.903132,221.903132,0.560061737,-0.029459722,45.30548992,,
Page_0003_4_5,Page_0003_4_5_4_out,0003,4,5,4,out,0,,214.5530237,214.5530237,0.587317794,-0.004727016,37.26516318,,
Page_0003_4_6,Page_0003_4_6_1_in,0003,4,6,1,in,0,,240.9169982,240.9169982,0.361348013,-0.080321666,41.04257207,,
Page_0003_4_6,Page_0003_4_6_2_out,0003,4,6,2,out,0,,185.3887807,185.3887807,0.441706189,-0.06873756,39.3977002,,
Page_0003_4_6,Page_0003_4_6_3_in,0003,4,6,3,in,0,,254.3324596,254.3324596,0.573626034,0.068514166,25.355932,,
Page_0003_4_6,Page_0003_4_6_4_out,0003,4,6,4,out,0,,218.0733821,218.0733821,0.585162755,0.202441373,10.58310545,,
Page_0003_4_7,Page_0003_4_7_1_in,0003,4,7,1,in,0,,276.028984,276.028984,0.449286014,-0.089904849,49.08042656,,
Page_0003_4_7,Page_0003_4_7_2_out,0003,4,7,2,out,0,,197.9898987,197.9898987,0.461428571,0.089232708,21.40375898,,
Page_0003_4_7,Page_0003_4_7_3_in,0003,4,7,3,in,0,,228.790297,228.790297,0.521597096,0.009479577,34.00951168,,
